中度污染,162,123,169,11,30,1.44,38,30,23,多云,东风,2级,88,975744,1842461,366,2853.5,3317,2261427
良,87,72,86,16,27,1.27,47,30,23,阴,西南风,2级,80,975744,1842461,366,2853.5,3317,2261427
良,87,59,103,10,25,0.92,36,27,23,小雨,南风,2级,81,975744,1842461,366,2853.5,3317,2261427
良,76,52,88,9,19,0.99,30,27,21,暴雨转小雨,东风,2级,87,975744,1842461,366,2853.5,3317,2261427
良,69,42,82,7,21,0.89,36,32,21,多云,西风,2级,90,975744,1842461,366,2853.5,3317,2261427
轻度污染,131,96,122,11,21,1.3,39,27,24,多云转小雨,东风,3级,79,975744,1842461,366,2853.5,3317,2261427
优,42,14,42,8,15,0.72,39,24,21,暴雨转小雨,东北风,3级,90,975744,1842461,366,2853.5,3317,2261427
良,51,31,49,6,18,0.65,35,29,20,多云,西北风,2级,93,975744,1842461,366,2853.5,3317,2261427
良,86,61,97,9,26,1.03,44,31,22,多云,北风,2级,81,975744,1842461,366,2853.5,3317,2261427
轻度污染,111,83,119,11,23,1.03,51,31,22,多云,北风,2级,78,975744,1842461,366,2853.5,3317,2261427
良,97,72,100,9,21,0.88,39,31,23,多云,东北风,2级,77,975744,1842461,366,2853.5,3317,2261427
轻度污染,109,79,143,9,30,1.02,48,33,25,多云,西风,2级,78,975744,1842461,366,2853.5,3317,2261427
中度污染,160,121,190,29,32,1.26,49,33,25,阴,西北风,2级,74,975744,1842461,366,2853.5,3317,2261427
良,65,37,68,12,27,0.69,37,28,23,大雨,西风,2级,74,975744,1842461,366,2853.5,3317,2261427
良,57,38,47,10,28,0.6,36,27,21,多云,北风,2级,92,975744,1842461,366,2853.5,3317,2261427
良,58,37,64,11,30,0.72,36,31,21,多云,南风,2级,84,975744,1842461,366,2853.5,3317,2261427
良,62,42,69,11,27,0.62,37,30,23,阴,南风,2级,82,975744,1842461,366,2853.5,3317,2261427
优,33,20,30,9,21,0.49,16,30,24,雷阵雨,南风,2级,81,975744,1842461,366,2853.5,3317,2261427
优,44,20,47,9,22,0.57,14,29,24,雷阵雨转多云,南风,2级,87,975744,1842461,366,2853.5,3317,2261427
轻度污染,117,81,147,14,30,1.42,36,33,25,多云,南风,2级,86,975744,1842461,366,2853.5,3317,2261427
轻度污染,146,110,155,11,24,1.54,45,33,25,多云,东南风,2级,84,975744,1842461,366,2853.5,3317,2261427
良,89,57,115,9,20,1.01,36,35,27,多云,西南风,2级,86,975744,1842461,366,2853.5,3317,2261427
良,93,64,123,9,20,0.96,42,36,27,晴,北风,2级,70,975744,1842461,366,2853.5,3317,2261427
良,99,67,130,11,16,1.02,46,37,28,多云,东南风,2级,72,975744,1842461,366,2853.5,3317,2261427
良,94,65,121,13,16,1.13,45,36,28,晴,东风,2级,72,975744,1842461,366,2853.5,3317,2261427
良,64,41,70,11,11,0.82,40,33,28,多云转中雨,东北风,2级,86,975744,1842461,366,2853.5,3317,2261427
良,92,67,83,9,10,0.8,32,29,25,小雨,西北风,4级,69,975744,1842461,366,2853.5,3317,2261427
良,84,60,99,9,14,0.63,34,31,23,多云,西风,4级,83,975744,1842461,366,2853.5,3317,2261427
良,98,70,104,10,15,1.06,36,29,25,雷阵雨,东南风,2级,77,975744,1842461,366,2853.5,3317,2261427
良,91,65,106,11,16,1.29,39,32,24,多云,东风,2级,86,975744,1842461,366,2853.5,3317,2261427
轻度污染,113,83,128,13,19,1.2,47,34,25,多云,东南风,2级,84,975744,1842461,366,2853.5,3317,2261427
轻度污染,98,88,117,12,17,1.21,44,36,26,多云,东南风,2级,73,975744,1842461,366,2853.5,3317,2261427
良,94,66,103,12,16,1.02,36,34,27,多云转小雨,北风,2级,78,975744,1842461,366,2853.5,3317,2261427
优,49,24,50,7,14,0.62,33,34,25,多云,东北风,2级,82,975744,1842461,366,2853.5,3317,2261427
优,50,26,54,7,15,0.49,52,33,25,多云,东北风,3级,80,975744,1842461,366,2853.5,3317,2261427
良,67,41,78,7,16,0.58,58,34,26,多云,西风,3级,76,975744,1842461,366,2853.5,3317,2261427
轻度污染,103,75,130,11,26,0.84,61,35,27,多云,东风,2级,86,975744,1842461,366,2853.5,3317,2261427
轻度污染,122,91,163,14,25,1.16,55,36,28,晴转雷阵雨,东风,2级,77,975744,1842461,366,2853.5,3317,2261427
良,72,43,91,9,14,0.84,49,34,28,多云转雷阵雨,东风,2级,77,975744,1842461,366,2853.5,3317,2261427
良,58,37,64,9,10,0.77,35,32,26,雷阵雨转中雨,东北风,2级,85,975744,1842461,366,2853.5,3317,2261427
良,64,37,75,14,15,0.93,44,29,24,雷阵雨转阴,北风,2级,92,975744,1842461,366,2853.5,3317,2261427
良,57,39,53,9,10,0.68,25,27,23,小雨,北风,3级,92,975744,1842461,366,2853.5,3317,2261427
良,81,59,75,10,12,0.79,24,28,23,阴,东北风,2级,89,975744,1842461,366,2853.5,3317,2261427
轻度污染,115,86,112,11,15,1.08,23,26,23,阴,北风,2级,87,975744,1842461,366,2853.5,3317,2261427
轻度污染,120,89,118,14,15,1.19,28,26,22,小雨,东北风,2级,87,975744,1842461,366,2853.5,3317,2261427
优,43,29,29,13,9,0.75,44,25,21,小雨,东风,2级,86,975744,1842461,366,2853.5,3317,2261427
良,57,40,55,13,13,0.74,38,25,21,小雨,北风,2级,93,975744,1842461,366,2853.5,3317,2261427
良,78,54,89,13,24,1.08,42,29,21,多云,南风,2级,83,975744,1842461,366,2853.5,3317,2261427
良,91,66,99,15,24,1.19,41,29,21,多云转小雨,东风,2级,89,975744,1842461,366,2853.5,3317,2261427
优,50,33,46,12,15,0.67,45,28,22,多云,东风,2级,85,975744,1842461,366,2853.5,3317,2261427
良,64,42,66,14,21,0.95,37,26,21,多云转小雨,东北风,3级,86,975744,1842461,366,2853.5,3317,2261427
良,69,45,69,13,16,0.7,40,29,20,阴,西北风,2级,79,975744,1842461,366,2853.5,3317,2261427
良,71,49,78,15,17,0.83,37,30,21,多云,东风,2级,83,975744,1842461,366,2853.5,3317,2261427
良,86,60,106,17,23,1.04,43,30,21,多云,东南风,2级,74,975744,1842461,366,2853.5,3317,2261427
良,86,63,104,16,27,1.05,44,33,23,多云,东风,2级,82,975744,1842461,366,2853.5,3317,2261427
良,97,71,121,14,21,1.1,48,31,24,阴,东风,2级,91,975744,1842461,366,2853.5,3317,2261427
良,67,47,73,13,14,0.97,34,28,24,小雨转中雨,南风,2级,76,975744,1842461,366,2853.5,3317,2261427
良,74,53,75,12,15,0.9,38,31,22,多云,西北风,2级,76,975744,1842461,366,2853.5,3317,2261427
轻度污染,133,100,142,15,23,1.51,33,31,23,阴,东风,2级,83,975744,1842461,366,2853.5,3317,2261427
良,74,53,58,11,14,1.02,37,25,21,雷阵雨,东风,2级,91,975744,1842461,366,2853.5,3317,2261427
轻度污染,102,75,95,12,14,1.32,24,24,20,小雨,东风,2级,92,975744,1842461,366,2853.5,3317,2261427
良,75,52,60,10,14,1.03,25,27,22,小雨,东北风,2级,88,975744,1842461,366,2853.5,3317,2261427
良,72,51,78,9,16,1.14,34,29,22,多云,北风,2级,85,975744,1842461,366,2853.5,3317,2261427
良,66,46,70,12,13,1.02,27,27,22,小雨转大雨,东风,2级,85,975744,1842461,366,2853.5,3317,2261427
优,43,27,39,8,8,0.54,27,27,22,小雨转大雨,西北风,2级,93,975744,1842461,366,2853.5,3317,2261427
优,40,24,40,12,14,0.69,20,25,22,小雨转中雨,东风,2级,92,975744,1842461,366,2853.5,3317,2261427
良,52,36,53,8,12,0.67,34,27,21,多云转小雨,西北风,2级,94,975744,1842461,366,2853.5,3317,2261427
良,62,43,66,10,19,0.75,36,29,19,多云,西风,3级,85,975744,1842461,366,2853.5,3317,2261427
轻度污染,116,85,150,16,30,1.19,36,29,20,多云,东风,2级,78,975744,1842461,366,2853.5,3317,2261427
中度污染,161,121,159,15,22,1.27,49,30,22,多云转阵雨,东风,2级,86,975744,1842461,366,2853.5,3317,2261427
轻度污染,122,92,139,19,26,1.15,45,30,23,阴,东风,2级,82,975744,1842461,366,2853.5,3317,2261427
轻度污染,109,81,116,14,22,1.07,29,30,24,多云转雷阵雨,东南风,2级,94,975744,1842461,366,2853.5,3317,2261427
轻度污染,115,86,106,15,14,1.26,34,29,23,小雨,东风,2级,92,975744,1842461,366,2853.5,3317,2261427
良,81,59,69,14,17,0.94,23,27,23,小雨,东北风,2级,81,975744,1842461,366,2853.5,3317,2261427
良,73,50,78,13,19,0.83,23,26,22,阴转小雨,东北风,2级,91,975744,1842461,366,2853.5,3317,2261427
优,43,27,42,13,15,0.59,25,27,21,小雨,东风,4级,84,975744,1842461,366,2853.5,3317,2261427
优,37,24,34,13,14,0.54,24,24,19,小雨,北风,3级,91,975744,1842461,366,2853.5,3317,2261427
良,54,35,60,11,17,0.75,26,26,21,阴转小雨,西北风,3级,95,975744,1842461,366,2853.5,3317,2261427
良,58,35,61,11,16,0.7,23,28,22,阴,东北风,2级,88,975744,1842461,366,2853.5,3317,2261427
良,64,43,72,13,17,0.75,31,27,21,多云,东北风,3级,81,975744,1842461,366,2853.5,3317,2261427
良,75,50,92,16,21,0.85,23,28,22,多云转小雨,西北风,4级,95,975744,1842461,366,2853.5,3317,2261427
优,28,17,26,14,15,0.51,26,23,20,小雨转中雨,东北风,2级,86,975744,1842461,366,2853.5,3317,2261427
良,51,32,47,10,16,0.71,30,23,18,阴,东北风,3级,80,975744,1842461,366,2853.5,3317,2261427
良,68,45,81,14,27,0.89,31,26,16,晴,西北风,2级,77,975744,1842461,366,2853.5,3317,2261427
良,63,39,71,14,21,0.75,32,28,17,晴,东风,2级,83,975744,1842461,366,2853.5,3317,2261427
优,48,22,49,14,16,0.46,38,27,18,多云,东北风,2级,90,975744,1842461,366,2853.5,3317,2261427
良,54,29,54,13,12,0.5,36,26,20,阴转小雨,东北风,4级,86,975744,1842461,366,2853.5,3317,2261427
良,87,63,110,16,20,0.88,36,28,19,阴,西风,3级,72,975744,1842461,366,2853.5,3317,2261427
轻度污染,128,96,157,20,33,1.37,30,28,19,多云,北风,2级,76,975744,1842461,366,2853.5,3317,2261427
轻度污染,125,94,150,23,28,1.35,35,28,20,多云,东风,2级,80,975744,1842461,366,2853.5,3317,2261427
中度污染,154,117,173,24,31,1.66,23,30,22,阴转小雨,东风,2级,88,975744,1842461,366,2853.5,3317,2261427
轻度污染,127,95,124,25,22,1.18,33,31,22,阴转小雨,东北风,2级,84,975744,1842461,366,2853.5,3317,2261427
优,34,21,30,14,13,0.78,27,26,21,小雨,西北风,3级,92,975744,1842461,366,2853.5,3317,2261427
良,46,33,45,17,14,0.87,29,23,19,多云,东北风,3级,79,975744,1842461,366,2853.5,3317,2261427
良,64,33,76,14,27,0.77,24,24,15,多云,东北风,3级,94,975744,1842461,366,2853.5,3317,2261427
良,72,46,88,14,24,0.86,34,26,18,多云,西南风,2级,73,975744,1842461,366,2853.5,3317,2261427
轻度污染,106,77,141,15,31,1.33,37,26,16,多云,西南风,2级,79,975744,1842461,366,2853.5,3317,2261427
良,78,45,93,18,30,0.9,30,26,15,晴,东风,2级,74,975744,1842461,366,2853.5,3317,2261427
良,83,45,112,15,29,0.83,40,26,15,多云,南风,2级,63,975744,1842461,366,2853.5,3317,2261427
轻度污染,114,85,125,19,22,1.02,51,24,14,晴,东北风,2级,68,975744,1842461,366,2853.5,3317,2261427
良,80,54,104,21,33,1,40,24,13,多云,东北风,2级,62,975744,1842461,366,2853.5,3317,2261427
良,87,61,112,17,37,1.06,37,25,13,晴,北风,2级,82,975744,1842461,366,2853.5,3317,2261427
良,88,62,117,16,31,1.04,38,25,14,晴,东风,2级,94,975744,1842461,366,2853.5,3317,2261427
良,75,50,84,14,25,0.77,40,25,15,晴,东风,2级,73,975744,1842461,366,2853.5,3317,2261427
良,74,46,91,16,22,0.81,39,26,16,多云,东北风,2级,72,975744,1842461,366,2853.5,3317,2261427
良,94,65,127,12,20,0.84,38,26,17,多云,北风,2级,74,975744,1842461,366,2853.5,3317,2261427
良,81,54,102,14,20,0.65,25,21,14,多云,北风,3级,73,975744,1842461,366,2853.5,3317,2261427
中度污染,178,138,196,19,35,1.08,32,21,10,晴,西北风,3级,73,975744,1842461,366,2853.5,3317,2261427
轻度污染,125,90,158,14,38,1.05,31,24,11,晴,西风,2级,77,975744,1842461,366,2853.5,3317,2261427
轻度污染,148,112,203,22,45,1.29,18,24,14,多云,西北风,2级,80,975744,1842461,366,2853.5,3317,2261427
中度污染,182,137,240,35,41,1.61,25,24,16,多云,东风,2级,85,975744,1842461,366,2853.5,3317,2261427
中度污染,185,141,228,26,42,1.44,34,26,14,多云,东风,3级,68,975744,1842461,366,2853.5,3317,2261427
轻度污染,113,82,160,19,38,1.03,32,26,17,多云,东南风,2级,63,975744,1842461,366,2853.5,3317,2261427
严重污染,273,219,335,14,44,1.74,35,30,19,阴,西北风,2级,76,975744,1842461,366,2853.5,3317,2261427
良,77,59,33,12,13,0.85,26,23,17,小雨,西北风,2级,64,975744,1842461,366,2853.5,3317,2261427
良,88,64,93,11,20,0.84,26,24,12,晴,西北风,4级,80,975744,1842461,366,2853.5,3317,2261427
轻度污染,119,86,140,14,31,1.26,20,24,12,多云,东北风,2级,90,975744,1842461,366,2853.5,3317,2261427
轻度污染,103,72,139,16,32,1.13,26,27,12,晴,东风,2级,90,975744,1842461,366,2853.5,3317,2261427
良,97,64,131,14,35,0.97,26,27,13,晴,东南风,2级,100,975744,1842461,366,2853.5,3317,2261427
轻度污染,112,78,150,15,37,1.13,29,28,14,晴,东南风,2级,64,975744,1842461,366,2853.5,3317,2261427
轻度污染,106,76,133,12,21,0.91,35,24,16,多云,东北风,2级,65,975744,1842461,366,2853.5,3317,2261427
良,81,40,110,15,24,0.8,20,21,12,阴,东北风,5级,70,975744,1842461,366,2853.5,3317,2261427
良,72,48,79,13,23,0.91,17,16,14,小雨,东风,3级,80,975744,1842461,366,2853.5,3317,2261427
良,83,42,86,14,25,0.92,19,19,15,小雨,北风,3级,87,975744,1842461,366,2853.5,3317,2261427
良,79,46,88,16,27,0.97,17,19,15,小雨,西北风,2级,89,975744,1842461,366,2853.5,3317,2261427
中度污染,194,150,126,19,16,1.17,20,18,13,晴,西北风,2级,90,975744,1842461,366,2853.5,3317,2261427
轻度污染,108,74,74,16,15,0.84,21,16,12,晴,西北风,2级,92,975744,1842461,366,2853.5,3317,2261427
良,80,44,108,18,25,0.79,17,16,4,晴,西北风,2级,80,975744,1842461,366,2853.5,3317,2261427
良,94,62,134,29,35,1.11,15,18,5,多云,东南风,2级,66,975744,1842461,366,2853.5,3317,2261427
良,94,69,115,26,30,1.15,18,18,7,多云,东风,2级,59,975744,1842461,366,2853.5,3317,2261427
良,100,73,101,19,23,0.95,22,20,10,多云,西风,2级,83,975744,1842461,366,2853.5,3317,2261427
良,99,71,103,19,23,0.99,26,17,11,多云,东北风,2级,72,975744,1842461,366,2853.5,3317,2261427
良,52,35,46,14,16,0.61,26,14,10,小雨,东北风,2级,88,975744,1842461,366,2853.5,3317,2261427
良,71,47,77,19,25,0.89,15,14,10,小雨,东北风,3级,89,975744,1842461,366,2853.5,3317,2261427
轻度污染,110,81,126,26,34,1.28,16,14,10,小雨,东北风,3级,73,975744,1842461,366,2853.5,3317,2261427
中度污染,157,118,160,25,37,1.54,18,18,11,阴,东北风,3级,69,975744,1842461,366,2853.5,3317,2261427
轻度污染,126,92,125,25,25,0.92,23,16,9,晴,西风,2级,66,975744,1842461,366,2853.5,3317,2261427
良,92,55,118,28,30,0.81,18,13,4,晴,西风,3级,65,975744,1842461,366,2853.5,3317,2261427
轻度污染,102,72,142,36,39,1.19,18,16,4,晴,东风,2级,63,975744,1842461,366,2853.5,3317,2261427
轻度污染,146,110,160,33,40,1.35,19,14,6,多云转小雨,东北风,2级,59,975744,1842461,366,2853.5,3317,2261427
中度污染,197,152,155,17,29,1.11,27,15,5,晴,西北风,2级,72,975744,1842461,366,2853.5,3317,2261427
轻度污染,139,106,107,26,28,0.93,27,14,7,多云,东北风,2级,85,975744,1842461,366,2853.5,3317,2261427
轻度污染,108,80,119,28,40,1.1,21,14,3,晴,东风,2级,59,975744,1842461,366,2853.5,3317,2261427
轻度污染,139,105,161,31,46,1.52,19,15,4,多云,北风,2级,70,975744,1842461,366,2853.5,3317,2261427
中度污染,151,114,155,29,37,1.44,21,18,5,多云,东风,2级,61,975744,1842461,366,2853.5,3317,2261427
中度污染,187,144,225,27,45,1.99,24,20,8,多云,东南风,2级,58,975744,1842461,366,2853.5,3317,2261427
严重污染,383,350,408,23,44,2.24,35,20,11,多云,西风,2级,54,975744,1842461,366,2853.5,3317,2261427
重度污染,209,163,137,19,26,1.28,17,18,13,小雨,东北风,2级,82,975744,1842461,366,2853.5,3317,2261427
优,36,21,18,15,14,0.6,29,14,11,小雨,北风,2级,88,975744,1842461,366,2853.5,3317,2261427
轻度污染,120,90,80,17,22,1.35,16,11,9,小雨,东北风,3级,91,975744,1842461,366,2853.5,3317,2261427
良,87,63,64,14,23,1.22,14,14,8,多云,东北风,2级,93,975744,1842461,366,2853.5,3317,2261427
轻度污染,108,80,87,21,30,1.54,11,15,9,多云转中雨,东北风,2级,80,975744,1842461,366,2853.5,3317,2261427
轻度污染,118,88,69,18,24,1.74,16,13,10,阴,西风,3级,85,975744,1842461,366,2853.5,3317,2261427
轻度污染,114,85,80,18,26,1.93,12,12,9,小雨,东北风,2级,86,975744,1842461,366,2853.5,3317,2261427
轻度污染,109,87,78,19,28,1.74,11,12,9,小雨,西北风,2级,88,975744,1842461,366,2853.5,3317,2261427
良,95,49,122,22,19,0.6,23,8,1,晴,西北风,4级,92,975744,1842461,366,2853.5,3317,2261427
良,63,30,74,27,27,0.55,21,6,-2,多云,东北风,3级,53,975744,1842461,366,2853.5,3317,2261427
良,78,54,95,23,34,1.02,15,6,2,阴转小雨,东北风,2级,70,975744,1842461,366,2853.5,3317,2261427
良,80,51,90,24,24,0.72,20,6,-1,多云,西北风,2级,54,975744,1842461,366,2853.5,3317,2261427
良,83,57,103,23,31,1.09,21,9,-1,晴,西风,2级,61,975744,1842461,366,2853.5,3317,2261427
轻度污染,108,80,125,29,41,1.37,16,11,-2,多云,东北风,2级,59,975744,1842461,366,2853.5,3317,2261427
轻度污染,131,98,152,47,39,1.38,16,12,3,阴转晴,东风,2级,57,975744,1842461,366,2853.5,3317,2261427
轻度污染,140,104,136,37,33,1.07,20,10,0,晴,北风,2级,72,975744,1842461,366,2853.5,3317,2261427
良,88,63,82,21,27,0.94,20,11,1,多云,东风,2级,54,975744,1842461,366,2853.5,3317,2261427
轻度污染,119,90,92,15,24,1.04,15,9,5,小雨,东风,4级,53,975744,1842461,366,2853.5,3317,2261427
轻度污染,144,101,172,35,25,0.94,16,9,2,多云,西北风,2级,57,975744,1842461,366,2853.5,3317,2261427
良,84,53,112,28,26,0.71,18,9,-2,晴,西北风,2级,85,975744,1842461,366,2853.5,3317,2261427
良,78,52,102,23,31,1.06,20,10,-3,多云,西南风,2级,50,975744,1842461,366,2853.5,3317,2261427
良,95,69,112,25,35,1.1,17,12,-1,晴,北风,2级,51,975744,1842461,366,2853.5,3317,2261427
轻度污染,133,100,139,27,37,1.32,15,11,-2,多云,东风,2级,55,975744,1842461,366,2853.5,3317,2261427
良,75,45,90,21,21,0.67,20,5,-2,晴,北风,2级,63,975744,1842461,366,2853.5,3317,2261427
良,56,31,60,22,31,0.71,21,8,-4,晴,西风,4级,40,975744,1842461,366,2853.5,3317,2261427
良,81,58,81,40,39,1.04,21,11,-3,多云,东南风,2级,49,975744,1842461,366,2853.5,3317,2261427
良,81,58,80,29,37,1.06,21,13,3,阴,东风,2级,37,975744,1842461,366,2853.5,3317,2261427
轻度污染,109,81,86,36,33,1.04,22,8,-1,晴,西风,2级,51,975744,1842461,366,2853.5,3317,2261427
良,79,57,59,34,29,0.89,25,7,-1,晴,东北风,2级,50,975744,1842461,366,2853.5,3317,2261427
良,73,51,63,26,35,0.91,21,9,-3,晴,西南风,2级,40,975744,1842461,366,2853.5,3317,2261427
良,99,74,91,35,42,1.27,19,12,-1,多云,东风,2级,42,975744,1842461,366,2853.5,3317,2261427
中度污染,152,114,131,28,46,1.66,26,13,0,多云,西北风,2级,50,975744,1842461,366,2853.5,3317,2261427
轻度污染,119,88,79,24,30,1.11,23,10,1,多云,东北风,2级,59,975744,1842461,366,2853.5,3317,2261427
良,68,47,71,23,33,0.86,20,8,0,多云,东北风,3级,68,975744,1842461,366,2853.5,3317,2261427
良,96,71,96,28,42,1.12,16,11,1,多云,东北风,2级,66,975744,1842461,366,2853.5,3317,2261427
轻度污染,106,78,92,22,40,1.04,24,13,1,多云,东风,2级,70,975744,1842461,366,2853.5,3317,2261427
轻度污染,104,77,104,22,38,1.09,21,16,0,晴,西南风,2级,58,975744,1842461,366,2853.5,3317,2261427
轻度污染,116,89,82,27,30,1.11,25,17,0,晴,北风,2级,63,975744,1842461,366,2853.5,3317,2261427
轻度污染,117,90,94,25,36,1.07,26,8,3,多云,西风,2级,66,975744,1842461,366,2853.5,3317,2261427
良,64,31,77,23,33,0.65,23,9,1,多云,西风,2级,42,975744,1842461,366,2853.5,3317,2261427
良,83,59,99,27,37,0.92,24,11,-3,晴,北风,2级,39,1168809,1746576,273,2073.1,3409,2432570
良,95,70,118,43,43,1.15,20,15,0,晴,东风,2级,40,1168809,1746576,273,2073.1,3409,2432570
轻度污染,130,98,160,46,47,1.16,29,17,3,多云,东南风,2级,39,1168809,1746576,273,2073.1,3409,2432570
中度污染,186,146,194,39,44,1.44,17,13,7,阴,东风,2级,50,1168809,1746576,273,2073.1,3409,2432570
中度污染,175,139,92,31,30,1.16,20,10,3,雨夹雪,西北风,3级,62,1168809,1746576,273,2073.1,3409,2432570
良,92,67,110,22,30,0.88,23,8,-2,晴,东北风,3级,69,1168809,1746576,273,2073.1,3409,2432570
轻度污染,145,110,149,24,41,1.35,26,11,-2,多云,北风,2级,79,1168809,1746576,273,2073.1,3409,2432570
轻度污染,133,100,134,26,44,1.32,29,14,-1,多云,东风,2级,64,1168809,1746576,273,2073.1,3409,2432570
中度污染,167,125,182,24,52,1.73,26,15,0,多云,西风,2级,66,1168809,1746576,273,2073.1,3409,2432570
轻度污染,143,108,145,25,47,1.52,26,16,0,多云,东南风,2级,63,1168809,1746576,273,2073.1,3409,2432570
良,99,72,80,21,29,1.04,22,12,1,多云,东北风,2级,83,1168809,1746576,273,2073.1,3409,2432570
良,76,55,62,20,30,0.99,16,6,3,小雨,东风,3级,63,1168809,1746576,273,2073.1,3409,2432570
良,73,52,32,14,23,0.7,18,8,4,阴,东北风,3级,69,1168809,1746576,273,2073.1,3409,2432570
良,87,63,80,14,31,0.7,18,9,3,阴,西风,2级,88,1168809,1746576,273,2073.1,3409,2432570
中度污染,177,138,166,24,33,0.95,26,10,1,晴,南风,2级,75,1168809,1746576,273,2073.1,3409,2432570
中度污染,162,122,144,29,33,1.12,27,8,-2,晴,北风,2级,73,1168809,1746576,273,2073.1,3409,2432570
轻度污染,129,96,139,23,35,1.1,28,12,-1,多云,东风,2级,57,1168809,1746576,273,2073.1,3409,2432570
轻度污染,113,83,137,21,45,1.16,25,12,-1,晴,南风,2级,57,1168809,1746576,273,2073.1,3409,2432570
轻度污染,124,91,183,40,46,1.46,20,13,5,阴,东风,2级,49,1168809,1746576,273,2073.1,3409,2432570
中度污染,195,149,228,35,41,1.68,26,11,4,晴,东风,2级,56,1168809,1746576,273,2073.1,3409,2432570
轻度污染,142,107,136,33,36,1.35,25,8,-2,晴,西北风,2级,60,1168809,1746576,273,2073.1,3409,2432570
中度污染,155,117,152,38,43,1.62,18,14,-1,多云,东风,2级,44,1168809,1746576,273,2073.1,3409,2432570
中度污染,183,139,187,43,52,1.81,19,14,5,阴,东风,2级,57,1168809,1746576,273,2073.1,3409,2432570
严重污染,258,207,161,21,34,1.86,19,11,8,小雨,南风,2级,72,1168809,1746576,273,2073.1,3409,2432570
严重污染,264,213,213,26,35,1.95,23,9,3,阴,西北风,2级,83,1168809,1746576,273,2073.1,3409,2432570
轻度污染,120,89,21,15,20,1.01,27,7,3,小雨,东北风,2级,78,1168809,1746576,273,2073.1,3409,2432570
良,54,37,9,14,22,0.62,30,2,0,小雪转雨夹雪,东北风,2级,89,1168809,1746576,273,2073.1,3409,2432570
良,55,39,30,22,26,0.59,32,1,-2,暴雪转大雪,东北风,2级,87,1168809,1746576,273,2073.1,3409,2432570
良,59,42,53,24,24,0.64,33,2,-2,小雪转多云,北风,2级,74,1168809,1746576,273,2073.1,3409,2432570
良,56,44,48,21,26,0.67,29,3,-3,阴,西北风,2级,94,1168809,1746576,273,2073.1,3409,2432570
良,68,48,57,21,24,0.76,21,4,-2,阴,西北风,2级,94,1168809,1746576,273,2073.1,3409,2432570
良,100,74,97,29,31,1.07,18,5,-2,多云转雨夹雪,东风,2级,79,1168809,1746576,273,2073.1,3409,2432570
轻度污染,148,112,120,20,28,1.04,19,9,0,阴,东北风,2级,80,1168809,1746576,273,2073.1,3409,2432570
重度污染,214,167,144,33,26,1.23,31,9,0,多云,西北风,2级,74,1168809,1746576,273,2073.1,3409,2432570
轻度污染,125,91,78,29,29,0.99,31,9,-2,晴,西北风,2级,59,1168809,1746576,273,2073.1,3409,2432570
良,85,58,108,28,34,1.07,29,10,-1,晴,东南风,2级,52,1168809,1746576,273,2073.1,3409,2432570
轻度污染,104,77,109,32,29,1.03,35,13,0,多云,东南风,2级,77,1168809,1746576,273,2073.1,3409,2432570
良,76,52,78,21,18,0.74,34,6,-1,晴,北风,2级,52,1168809,1746576,273,2073.1,3409,2432570
良,64,44,67,26,29,0.85,31,7,-3,晴,东北风,2级,53,1168809,1746576,273,2073.1,3409,2432570
良,71,51,75,30,34,0.88,31,7,-3,晴,东北风,2级,51,1168809,1746576,273,2073.1,3409,2432570
轻度污染,101,70,127,25,31,0.9,40,16,3,晴,东南风,2级,46,1168809,1746576,273,2073.1,3409,2432570
轻度污染,124,90,190,32,43,1.25,31,16,3,晴,东南风,2级,47,1168809,1746576,273,2073.1,3409,2432570
重度污染,239,190,252,41,48,1.87,30,14,3,晴,东南风,2级,45,1168809,1746576,273,2073.1,3409,2432570
中度污染,164,124,148,38,33,1.39,34,20,5,阴,东南风,2级,56,1168809,1746576,273,2073.1,3409,2432570
良,75,54,56,17,20,0.86,35,15,11,小雨,南风,2级,80,1168809,1746576,273,2073.1,3409,2432570
中度污染,193,147,172,16,21,1.68,41,16,7,晴,西北风,2级,91,1168809,1746576,273,2073.1,3409,2432570
重度污染,211,161,219,22,31,2.01,46,16,3,晴,东北风,3级,72,1168809,1746576,273,2073.1,3409,2432570
轻度污染,140,106,140,30,17,1.2,43,14,3,晴,东风,2级,66,1168809,1746576,273,2073.1,3409,2432570
良,82,56,69,35,13,0.65,45,12,2,多云,东北风,3级,62,1168809,1746576,273,2073.1,3409,2432570
优,40,27,28,22,14,0.73,34,9,5,小雨转中雨,东风,3级,90,1168809,1746576,273,2073.1,3409,2432570
良,56,39,27,19,12,0.68,32,11,6,阴,西北风,3级,49,1168809,1746576,273,2073.1,3409,2432570
轻度污染,133,98,121,25,19,1.03,35,12,3,阴,西南风,3级,87,1168809,1746576,273,2073.1,3409,2432570
轻度污染,133,100,106,25,18,1.24,37,11,4,小雨,东风,2级,88,1168809,1746576,273,2073.1,3409,2432570
良,96,71,86,23,20,1.04,31,13,3,多云,东风,2级,85,1168809,1746576,273,2073.1,3409,2432570
良,71,51,55,20,20,1.13,25,14,7,小雨,东风,2级,83,1168809,1746576,273,2073.1,3409,2432570
轻度污染,121,90,115,19,22,1.13,33,11,6,多云,暂无实况,2级,92,1168809,1746576,273,2073.1,3409,2432570
良,55,38,32,25,20,0.74,43,8,4,小雨,东风,3级,78,1168809,1746576,273,2073.1,3409,2432570
